0.01,0.005768150715392038,0.05210788473952199
0.02,0.007642136303426316,0.06296358392687278
0.03,0.009807132271594727,0.071952145781392
0.04,0.011303264154991258,0.07694761075554167
0.05,0.01376139025773,0.08431303316168876
0.06,0.015869814341885495,0.092182502089782
0.07,0.018051812402417208,0.09765371529176442
0.08,0.018756290757230256,0.099019824308719
0.09,0.022833672147097753,0.11425686576874448
0.1,0.02502278050533478,0.12019646645087352
0.11,0.02949942264788045,0.13288104583550361
0.12,0.031721255074368175,0.13541456508607913
0.13,0.033585726274432105,0.1375469505422492
0.14,0.034761787773566595,0.13811153564139156
0.15,0.03548422146768574,0.13882454902056918
0.16,0.03973877640861072,0.14903519203103907
0.17,0.0424444588390107,0.15428917586313767
0.18,0.04472612220721212,0.15950912363001796
0.19,0.046972565967046034,0.16407127340110275
0.2,0.0503438566880773,0.17202370876056125
0.21,0.05443696201674625,0.17934272647138474
0.22,0.06150588733762406,0.1964227764135354
0.23,0.06567824702685793,0.20333695121039383
0.24,0.07058819145819306,0.21193736133003618
0.25,0.07266283058884704,0.214102601676556
0.26,0.07623041391203147,0.21854578005381115
0.27,0.08258824812778237,0.2288089357319305
0.28,0.08676277469591664,0.23591410505197283
0.29,0.0922487488039002,0.24483853767094688
0.3,0.0945431498977722,0.24816150756866714
0.31,0.09778496210762795,0.2523810478657252
0.32,0.10553290029164097,0.2657823415162477
0.33,0.11314605574780287,0.2764668041554966
0.34,0.11786845193067587,0.28426406018663775
0.35,0.1255990302090184,0.29528491350680197
0.36,0.13002351909545157,0.3010338369588315
0.37,0.1375249978395243,0.3099803470651129
0.38,0.14666894031472455,0.3221912844595532
0.39,0.154605344214102,0.33171666659272603
0.4,0.163057286269099,0.3414151189809077
0.41,0.17252042854362518,0.3526988953264933
0.42,0.1815145473632498,0.364117405889856
0.43,0.19749283001675033,0.3837025188026017
0.44,0.20519982029008577,0.39237567808232554
0.45,0.2120945776596037,0.40059752828633777
0.46,0.22180264802049482,0.4099012775177685
0.47,0.23345878526360628,0.42260610745923066
0.48,0.24585538887063843,0.4362370524038801
0.49,0.2518800459569847,0.44171110809122366
0.5,0.2616863878863693,0.4522913508487552
0.51,0.27033821898358973,0.4594412873797759
0.52,0.28810650509929464,0.4807985944761737
0.53,0.30106009687992435,0.4955999294442925
0.54,0.3117515605933233,0.5027015112871398
0.55,0.31732228634879056,0.505296660903797
0.56,0.33674737612996786,0.5223082901815786
0.57,0.3524956002674685,0.5367723378499459
0.58,0.37145596410808124,0.5565821457803437
0.59,0.39318769192935943,0.5788284043779328
0.6,0.41615051244476775,0.5998643002508308
0.61,0.43988248962466414,0.6220998376214399
0.62,0.4609199995480083,0.6391438452519598
0.63,0.47807790229961855,0.6560375010976014
0.64,0.501531135771325,0.68108639109508
0.65,0.5356621116575148,0.7128346358686468
0.66,0.5617123660382584,0.731423653738952
0.67,0.5912823344303584,0.7579071812734326
0.68,0.6148798437532266,0.7760398554474558
0.69,0.6551572723896364,0.8088293030948133
0.7,0.6998063979620118,0.8390715034596626
0.71,0.7360592430179604,0.8625016996034243
0.72,0.7695313049057816,0.8893698109750905
0.73,0.7873226132417471,0.9010371553337154
0.74,0.8204662734796314,0.9307716743849785
0.75,0.8682550065925607,0.9687156396878366
0.76,0.907724470398313,0.9912267294904252
0.77,0.9772050259037389,1.0437255241657095
0.78,1.0444039600664399,1.0970032689741351
0.79,1.108432163660926,1.1396736188062515
0.8,1.171560360187434,1.1872260475633476
0.81,1.1961183600476342,1.2016488380638037
0.82,1.2652574966420334,1.2536612794275166
0.83,1.3565152193230658,1.3362978958958023
0.84,1.4656428029436808,1.3881432492091779
0.85,1.6046970662263422,1.4561954723393258
0.86,1.718792096268345,1.5157624973033224
0.87,1.8785183419164233,1.6244091632457829
0.88,2.0305249718069764,1.7190600503666298
0.89,2.215451390495124,1.864099969225315
0.9,2.436499922917884,2.014649214917047
0.91,2.7177674613880796,2.1680846771437974
0.92,3.058707883704969,2.4699448730315092
0.93,3.474413686115164,2.740824291775615
0.94,4.1142424572928515,3.1178434032617965
0.95,4.953175723738829,3.8426377801340155
0.96,6.17752216514341,4.719403069332468
0.97,8.518958882766151,6.985095499863036
0.98,14.37806903934568,26.257804086601478
0.99,14.92509505736349,26.240113815075823
1.0,13.941333268059214,19.982384627151838
